,Unnamed: 0,Unnamed: 0.1,address,categories,city,name,postalCode,province,reviews.rating,reviews.text,reviews.username
2867,2867,2951,942 Main St,Hotels,Hartford,Residence Inn By Marriott Hartford Downtown,6103,CT,5.0,"If you have to go to Hartford, I highly recommend the Marriott Residence Inn. Located on Main Street, it is within walking distance of the city's major attractions. The hotel is located in a very cool looking historical building. In the late 80's/early 90's, the building was the home of an indoor mall/department store. Since that time, the interior has been gutted and very large rooms put in. I'm not 100 sure, but I'm guessing that the original intent was to create apartment rentals. The hallways are very wide and the rooms are very large. Our room was loft style with the sleeping area in the loft area. On the lower level was a full kitchen and a living/dining area. There were 2 TV's in the room --- one on the lower level and one on the second level. The room was clean and very spacious. The staff at the hotel was friendly and helpful, and the complimentary breakfast was more than adequate. There was a small fitness room on the 5th floor of the hotel. The lobby was large, contemporary looking, and accessible from both the front and back of the hotel. A large parking lot for the hotel was located in the back at a cost (to hotel guests) of 17/night. Overall, this was a great place to stay and the price was right. I highly recommend this location.",Zell
2868,2868,2952,942 Main St,Hotels,Hartford,Residence Inn By Marriott Hartford Downtown,6103,CT,4.0,"Second Time Staying There and just like the last time, was quite impressed by the knowledge and courteousness of the staff - will definitely go back.",Steve
2869,2869,2953,942 Main St,Hotels,Hartford,Residence Inn By Marriott Hartford Downtown,6103,CT,5.0,"I enjoyed every minute. The staff was super nice, always had a smile on their face even when I called the front desk at 1am. The hallways are clean and well kept. Not without blemishes, but 99 perfect. The room was not a duplex but had two floors. The floor space under the bedroom is set aside for, well I don't know, because its not somewhere to go. It does allow some separation if your staying long term. I completely enjoyed my experience at their hotel.",Chris
2870,2870,2954,942 Main St,Hotels,Hartford,Residence Inn By Marriott Hartford Downtown,6103,CT,4.0,Love the hotel it was great,Crystalee
2871,2871,2955,942 Main St,Hotels,Hartford,Residence Inn By Marriott Hartford Downtown,6103,CT,5.0,"The hotel was overall a great experience. The facility itself was impeccable. At the time, there were a few construction renovation points, but tolerable in the name of a better furnished building. The reception staff was very responsive, but felt slightly unwelcoming at times. Not very significant, but would have loved a warmer engagement from them.",Ronak
2872,2872,2956,942 Main St,Hotels,Hartford,Residence Inn By Marriott Hartford Downtown,6103,CT,5.0,"The hotel was overall a great experience. The facility itself was impeccable. At the time, there were a few construction renovation points, but tolerable in the name of a better furnished building. The reception staff was very responsive, but felt slightly unwelcoming at times. Not very significant, but would have loved a warmer engagement from them.",A Traveler
2873,2873,2957,942 Main St,Hotels,Hartford,Residence Inn By Marriott Hartford Downtown,6103,CT,5.0,We originally planned on staying for 2 nights and changed it to 3 nights at the last minute. We had a wonderful stay. The staff was very helpful and professional. The continental breakfast was one of the best I've had. The only issue I have was we had to pay for parking. I wish that was included in the stay but it is what it is. I'd definitely stay here again if I'm up around the Hartford area.,Jacki
2874,2874,2958,942 Main St,Hotels,Hartford,Residence Inn By Marriott Hartford Downtown,6103,CT,3.0,We originally planned on staying for 2 nights and changed it to 3 nights at the last minute. We had a wonderful stay. The staff was very helpful and professional. The continental breakfast was one of the best I've had. The only issue I have was we had to pay for parking. I wish that was included in the stay but it is what it is. I'd definitely stay here again if I'm up around the Hartford area.,A Traveler
2875,2875,2959,942 Main St,Hotels,Hartford,Residence Inn By Marriott Hartford Downtown,6103,CT,5.0,Excellent experience,DANNY
2876,2876,2960,942 Main St,Hotels,Hartford,Residence Inn By Marriott Hartford Downtown,6103,CT,5.0,This hotel was outstanding. The room (loft) was gorgeous and comfortable. Great location if you are in town for a show at Hartford Stage as it is a block away.,Kevin
2877,2877,2961,942 Main St,Hotels,Hartford,Residence Inn By Marriott Hartford Downtown,6103,CT,4.0,Good hotel. Big rooms but carpet floors on a grey colour that makes you feel sad not happy.,Jesus
2878,2878,2962,942 Main St,Hotels,Hartford,Residence Inn By Marriott Hartford Downtown,6103,CT,5.0,Great stay love it,Demi
2879,2879,2963,942 Main St,Hotels,Hartford,Residence Inn By Marriott Hartford Downtown,6103,CT,5.0,Michael was at the main desk. He was a funny yet gracious host.,james
2880,2880,2964,942 Main St,Hotels,Hartford,Residence Inn By Marriott Hartford Downtown,6103,CT,5.0,"Very convenient and clean. Would have been nice to not have to pay for parking, however.",Donna
2881,2881,2965,942 Main St,Hotels,Hartford,Residence Inn By Marriott Hartford Downtown,6103,CT,5.0,Superior value. Great Pub with good food adjacent to the lobby.,A Traveler
2882,2882,2966,942 Main St,Hotels,Hartford,Residence Inn By Marriott Hartford Downtown,6103,CT,4.0,Superior value. Great Pub with good food adjacent to the lobby.,Ignacio
2883,2883,2967,942 Main St,Hotels,Hartford,Residence Inn By Marriott Hartford Downtown,6103,CT,4.0,Ioved this hotel but one except one small incident.. Needed a crib for my 16 month old.. And never got it! Call the room service about 3 times but nothing.. Was really weird.. I would stay again.,genuwine
2884,2884,2968,942 Main St,Hotels,Hartford,Residence Inn By Marriott Hartford Downtown,6103,CT,5.0,the loft layout is very spacious and family friendly,Steven
2885,2885,2969,942 Main St,Hotels,Hartford,Residence Inn By Marriott Hartford Downtown,6103,CT,5.0,the loft layout is very spacious and family friendly,Joel B.
2886,2886,2970,942 Main St,Hotels,Hartford,Residence Inn By Marriott Hartford Downtown,6103,CT,5.0,"Our room had been renovated and was exceptional. The loft concept is very well executed. Great decor and very well laid out. However the hotel was under renovation in the main and lower lobby. It will be a great look once finished. Service was impeccable, greeting was very good and team caring about breakfast was very hospitable. Well located the hotel is a great choice.",Gilles
2887,2887,2971,942 Main St,Hotels,Hartford,Residence Inn By Marriott Hartford Downtown,6103,CT,4.0,"Our room had been renovated and was exceptional. The loft concept is very well executed. Great decor and very well laid out. However the hotel was under renovation in the main and lower lobby. It will be a great look once finished. Service was impeccable, greeting was very good and team caring about breakfast was very hospitable. Well located the hotel is a great choice.",Vincent
2888,2888,2972,942 Main St,Hotels,Hartford,Residence Inn By Marriott Hartford Downtown,6103,CT,4.0,A nice property in an old brick building. A loft room was huge. Small fitness room with weights and two treadmills. Good breakfast with some lo cal choices. Front desk staff was very friendly as was housekeeping. Close to the best restaurants. I'll be back.,Jimster
2889,2889,2973,942 Main St,Hotels,Hartford,Residence Inn By Marriott Hartford Downtown,6103,CT,5.0,Really enjoyed this hotel. Plenty of space and very helpful staff.,A Traveler
2890,2890,2974,942 Main St,Hotels,Hartford,Residence Inn By Marriott Hartford Downtown,6103,CT,5.0,The crew there were very friendly and did their best to make my stay very easy and comfortable.,Mitch
2891,2891,2975,942 Main St,Hotels,Hartford,Residence Inn By Marriott Hartford Downtown,6103,CT,1.0,Their 2 bed suite is really a 1 bedroom with a studio. The walls only went half way and it wasn't really separated.,A Traveler
2892,2892,2976,942 Main St,Hotels,Hartford,Residence Inn By Marriott Hartford Downtown,6103,CT,5.0,Their 2 bed suite is really a 1 bedroom with a studio. The walls only went half way and it wasn't really separated.,Paul
2893,2893,2977,942 Main St,Hotels,Hartford,Residence Inn By Marriott Hartford Downtown,6103,CT,5.0,"Clean, confronting centralized to many great dining venues",A Traveler
2894,2894,2978,942 Main St,Hotels,Hartford,Residence Inn By Marriott Hartford Downtown,6103,CT,5.0,"Clean, confronting centralized to many great dining venues",Sharon
2895,2895,2979,942 Main St,Hotels,Hartford,Residence Inn By Marriott Hartford Downtown,6103,CT,4.0,"Clean, confronting centralized to many great dining venues",Laura
2896,2896,2980,942 Main St,Hotels,Hartford,Residence Inn By Marriott Hartford Downtown,6103,CT,5.0,Great per usual!,A Traveler
2897,2897,2981,910 S Church Ln,"Hotels & Motels,Hotels",Tappahannock,Southside Motel,22560,VA,4.0,Stayed here a couple of times when working in the area. Owners are very helpful. Terrific prices and central location. Rooms in the back of the hotel offer quiet and restful sleep. No traffic noise and overlook the river,Larry D
2898,2898,2982,910 S Church Ln,"Hotels & Motels,Hotels",Tappahannock,Southside Motel,22560,VA,5.0,"I stay here anytime I am working in the area. The owners are friendly, helpful, and operate a very clean, well maintained motel. If you need anything, they try to assist and make your stay as comfortable as possible. I use my computer to do work at night, and the added bonus is having a very fast WiFi connection, faster... More",Keith O
2899,2899,2983,910 S Church Ln,"Hotels & Motels,Hotels",Tappahannock,Southside Motel,22560,VA,4.0,"The motel was a small roadside motel so we weren't sure what to expect. But, we were pleasantly surprised on how clean and cozy the room was. We were able to park right in front of our door which was very nice. The beds were comfortable and the room was a nice size. And, the gentleman who checked us in... More",PhillynOmaha
2900,2900,2984,910 S Church Ln,"Hotels & Motels,Hotels",Tappahannock,Southside Motel,22560,VA,4.0,"This is the 2nd time I have stayed here...both during major holidays. Rooms are clean and property well kept for a small motel. Quiet and safe. Owners are very nice and accommodating. We had (and requested) one of the larger rooms to the back which had two double beds, full bath (not just a shower stall) and small table with... More",SSchiedel
2901,2901,2985,910 S Church Ln,"Hotels & Motels,Hotels",Tappahannock,Southside Motel,22560,VA,1.0,Not sure who wrote the other reviews but my overnight stay was not comfortable. The rooms are indeed dated which is fine but the corners have dirt and bugs piled up in them the light shades have very questionable smears no blankets on the beds and the bedspread was dirty and stained but the sheets were clean. The carpet is... More,Starfa
2902,2902,2986,910 S Church Ln,"Hotels & Motels,Hotels",Tappahannock,Southside Motel,22560,VA,3.0,"If you are looking for a clean place to spend the night Southside Motel is a good choice. It is a no frills place, no soundproofed walls, and without any updated decor. But it does have a microwave and fridge in the room. The reception staff was courteous and efficient.",equinoxWashDc
2903,2903,2987,910 S Church Ln,"Hotels & Motels,Hotels",Tappahannock,Southside Motel,22560,VA,5.0,"The Southside Motel and Marina is a diamond in the rough. My room had a comfortable king size bed, nice size fridge, microwave and coffee pot. The room was clean and the staff went out of their way to make sure I always had clean towels, the room and was clean and that I had coffee supplies. The motel owners... More",Mary Ellen C
2904,2904,2988,910 S Church Ln,"Hotels & Motels,Hotels",Tappahannock,Southside Motel,22560,VA,5.0,"Spent the extra money for the river view room. so worth it!! The rooms are off by themselves, so there is plenty of piece and quiet. I was traveling with my boyfriend and service dog and the owner made us feel at home. Was treated better here than at other hotels I have stayed at with her. Thank you for... More",beccablu
2905,2905,2989,910 S Church Ln,"Hotels & Motels,Hotels",Tappahannock,Southside Motel,22560,VA,5.0,"We were in town to visit family. Older motel but very clean. They are in the process of renovating some rooms. Front desk staff were very welcoming and nice. Spacious room, very clean, and quiet. Close to restaurants, shopping, and the river.",Paula S
2906,2906,2990,910 S Church Ln,"Hotels & Motels,Hotels",Tappahannock,Southside Motel,22560,VA,2.0,When I pulled into the parking lot I became suspicious. When you see people leaning on the walls of the building drinking their 40's (oz of beer). Or when you check in the reservations is behind bullet proof glass. The most up settling was that the smell of the room nearly knocked me over. Had to go out a buy... More,Bob S
2907,2907,2991,424 E Wisconsin Ave,Hotels,Milwaukee,La Playa,53202,WI,0.0,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxx
2908,2908,2992,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,4.0,We were on our way home from Florida and we only stop at hampton inns cause we can count on them to be clean and have a nice breakfast. We never know when we're are going to stop so it is never the same hampton inn.,375irinip
2909,2909,2993,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,4.0,Checked in around 11pm. Check in was quick and gal at the front desk was very sweet. Room had been recently updated but it could have used a better cleaning. Big downside ...and maybe it was just the room we had... All we heard was people flushing toilets all night. After such a long drive it was kind of annoying.,chelseabird2013
2910,2910,2994,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,5.0,"I stay at this particular hotel every time I am traveling I-77 and know I will be in the area after 6 PM. It is a spotlessly clean and comfortable hotel, and the only other chain hotel I ever use, is Country Inn and Suites. Hamptons deliver good value, excellent staff, and a really decent free breakfast, as well as... More",Jonathan J
2911,2911,2995,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,3.0,"It was the wrong hotel. The internet showed the road going straight through. Not so, as a result I reserved at the wrong hotel. Won't make that mistake again. No much to choose from in dining out so get there early if you choose to stay at this location. My experience in on arrival left a bit to be desired.... More",Timothy A
2912,2912,2996,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,4.0,"Traveling back from Atlanta, this Hampton Inn was a great place to stop. The front desk staff was gracious and helpful. This was our first time staying here even though we've been to this area many times. Hampton's breakfasts are not the best but for an overnight stay this works.",sandys668
2913,2913,2997,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,4.0,We were making a trip from NPR to Buffalo and searched our Magellan GPS for a Hampton after a 14 hr drive. At 1am we arrived and the staff was ever so friendly. Our stay was short but the room was clean. A great location.,Amber V
2914,2914,2998,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,4.0,"Clean, well decorated, priced right for an overnight. Close to teh HWY, which was important andcould not fault the reception. Hilton in general is making the travel experience better again, through its emphasis on decor and facilities.",Gjoko R
2915,2915,2999,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,2.0,The room smelled strongly of smoke even though it was a non smoking room..also the next morning I noticed a used wash cloth hanging on the shower rail so the housekeeping staff didn't do a thorough job..I booked this from the road so now I will forever ask to see the room before agreeing to stay at any Hampton inn... More,Geraldine C
2916,2916,3000,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,5.0,"It's difficult to blindly pick a hotel off the highway, especially if you are unfamiliar with the area. This pet friendly, well maintained, pleasant property was exactly what my family needed during an especially long road trip. The front desk host was lovely, the breakfast was a nice variety, fresh tasting and perfect assortment for breakfast on the go! I... More",Kyjara
2917,2917,3001,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,4.0,This hotel was a good place to stay. We stopped for one night on our drive to Ohio. Front desk associate was very friendly. Room was very clean but had a strong room deodorizer smell. Was good for the night and the beds were comfy. Typical hotel breakfast was fresh and hot. Very convenient .,mimishier
2918,2918,3002,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,3.0,"We have stayed at this particular Hampton Inn several times in the past and have generally been pleased. However, this time we were disappointed. Although the room was clean upon our arrival, the housekeeping staff did not properly service the room on the second day (we stayed two nights). The housekeeper made only one of the beds. The other bed... More",Tricia A
2919,2919,3003,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,5.0,"Stopped here on the way home to Ohio from Florida. Room was clean with plenty of nice towels. Breakfast was the usual Hampton style, with a nice variety of breakfasty selections. Hampton Inns are always pleasant places to stay.",sjgunsel
2920,2920,3004,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,5.0,"The quality of service, cleanliness of room and breakfast were all very good. We would recommend this hotel to anyone travelling along Highway 81. The hotel is right off of the exit and very easy to find.",Cecil M
2921,2921,3005,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,5.0,"My husband and I did not expect to stop, but after driving for so long, we had to stop around 11:00 pm to get some sleep. We had a very quick and easy check in that I booked last minute on the app. No issues whatsoever!",949candicef
2922,2922,3006,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,4.0,"It was the Second time we stayed at this hotel while on the road heading home from Davidson. A typical Hampton Inn type room. A very clean hotel, reasonable rate and a really good breakfast buffet (and cute little area to eat in lobby). Friendly front desk.",baltimorefamily4
2923,2923,3007,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,5.0,Stayed at this hotel while on a college recruit/visit trip between VA and NC...excellent location...clean and comfortable room. The staff was very friendly and professional. Nice breakfast in the am. Close to other area restaurant choices ...easy on and off highway.,Pofield
2924,2924,3008,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,5.0,We chose this location as it made for two short days for our trip to Ohio. The location is easy to get to even if Garmin doesn't know where it is. The staff was pleasant and the room was spacious and quiet. We will definitely stay here in future trips from Florida to Ohio.,billnjax
2925,2925,3009,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,3.0,"The location of this hotel was excellent for our needs. Our room was clean, though not very quiet. It seemed as if the walls were paper-thin we could hear our neighbors very clearly, and also there wasn't much in the way of sound-proofing between floors, because it sounded like a marching band had checked in directly above our room. Thankfully,... More",RetiredBeachers29526
2926,2926,3010,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,2.0,"We pay more to stay at Hampton Inn to get a better experience. This place shouldn't be a Hampton. The positive was the staff...friendly and helpful. The negatives including having to listen to the guy in the next room using the bathroom, people talking in the hallway, and very low pressure in the shower. The worst was breakfast. Imagine expecting... More",G2services
2927,2927,3011,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,5.0,"This is the best Hampton Inn in the area. The staff is very friendly and eager to help. The rooms are clean and comfortable. The breakfast had many items to select from and the crew was extremely friendly toward someone struggling with a 9 month old baby. All of our trips to this area, and there are several, will be... More",Cassandra B
2928,2928,3012,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,3.0,"room too small, not sure it was a king size bed. No comfortable seating or bench. Room seemed to not match the value. Maybe should have chosen another room, but you could not tell on the mobile app when selecting. Just disappointed.",Craig M
2929,2929,3013,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,1.0,"Busy holiday weekend, and someone did not show up to service the breakfast. Instead of fixing the problem, the asked someone to fill in that clearly did not want to do it, and therefore there was no food to eat and the tables were not cleaned. I could say more, but clearly a management problem.",Ralph N
2930,2930,3014,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,5.0,The staff at this hotel were very friendly and helpful. The room was clean with a comfortable king size bed. The breakfast was delicious and well stocked. The staff member at the breakfast went out of her wsy to assist in any way. The hotel has been recently renovated so t he common areas were especially nice.,Dolly W
2931,2931,3015,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,4.0,"We were on a road trip and stopped at the Hampton Inn. Our welcome was very cordial and we were pleasantly surprised with the room, service, and breakfast. All was very pleasant. The breakfast had variety and the beds were very comfortable. We enjoyed our stay.",P8311MPmarym
2932,2932,3016,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,5.0,"We stopped in Fort Chiswell on our way back from Florida. I usually stay at Hampton Inns for business, so staying here was an easy decision. Staff was great from the check in, to breakfast hostess, to check out. The staff took time to make sure my son had a nice visit. Cookies at check in, extra syrupy on his... More",Seeties
2933,2933,3017,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,5.0,"We had driven all day from Texas on our way to Connecticut. We decided to stay at the Hampton Inn as I had stayed there in August 2014 and remembered that the price was very fair, the rooms clean, now they are even remodeled, and the staff was very friendly and ensured our stay was exactly what we were looking... More",David B
2934,2934,3018,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,4.0,This is a typical Hampton Inn. The beds are comfortable and the room was very quiet. It is a great place to spend a night when traveling. Front desk staff were polite and friendly. They were able to get us into a room before check in time. Be sure to request a non-smoking room as this hotel does have some... More,douglasn24
2935,2935,3019,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,5.0,"We stopped for the night on the way home from a conference and were very pleasantly surprised at the friendliness of the staff, the cleanliness of the rooms and the overall experience. Highly recommend this hotel great stop on the I-81 corridor.",Vivian S
2936,2936,3020,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,1.0,"Wow, what a crazy place this was, never again. At check in the staff at reception behaved like she could care less. She was not welcoming nor helpful when we asked for restaurant recommendations. This place has a serious problems with toilet noise, when you flush it is so noisy you have to shut all receivers in your body. As... More",Edecia
2937,2937,3021,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,5.0,"Std Hampton with excellent staff and eagerness to please. This hotel is a spillover hotel to the one in Wytheville and is usually less used making it easier to relax and enjoy. Breakfast is always hot or cold depending on selection. Rooms are clean, windows clean. Wifi on the end of hall rooms may be spotty. One elevator, but usually... More",Willis Vincent L
2938,2938,3022,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,3.0,"Room reserved not ready at 4:30 PM. Finally accepted room with two queens instead of one king. Room we were given was fine, but can't figure out why rooms were still being cleaned this late in the day.",Camdenlover
2939,2939,3023,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,5.0,"We checked in and had a few minor concerns....Peggy at the frontdesk could not have handled things in a more professional way....we have stayed here before and will stay again. Great stop, comfortable beds, great breakfast, etc. thanks for taking such good care of us.",vpawlak
2940,2940,3024,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,5.0,"Hampton Inns continue to excel in guest satisfaction. The digital check-in and room selection is extremely convenient and easy to use, reducing the arrival process to nothing more than picking up the room key. As always, the staff is friendly, and helpful, and the rooms are clean and quiet, with the necessary amenities. The complimentary breakfast is better than any... More",wilsj053
2941,2941,3025,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,2.0,"I am a Hilton Honors member. My wife, daughter and myself always stay at Hampton Inns on our way to Florida and back. I took a new route home this year and stayed at the Hampton Inn in Ft. Chiswell/Max Meadows, VA. This Inn is just off the Interstate facing a large truck stop. Trucks going in and out all... More",CanadaPeter
2942,2942,3026,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,5.0,This hotel is located right off I-81. The room was clean and the beds are wonderful with comfortable pillows. We were on the 3rd floor. The view from our room was a dirt bank behind the hotel but that didn't matter to us. The was a great selection for breakfast.,up-for-it-001
2943,2943,3027,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,4.0,We had a very good overnight stay in the Hampton Inn Fort Chiswell. We checked in at 9:00PM after a flight from Los Angeles and a four hour drive. The woman who checked us in was very friendly and got us into our room in about four minutes. We had a good night sleep and the usual Hampton Inn breakfast.... More,michele7770127
2944,2944,3028,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,3.0,First the good points. The hotel is clean and well maintained. The front desk staff was very polite. When we checked in late on Friday night the WiFi was down. The front desk stated that they were working on it. When we returned to the room on Saturday night the WiFi was working. But Sunday morning the WiFi was down... More,John S
2945,2945,3029,199 Fort Chiswell Rd,"Hotels,Hotel",Max Meadows,Hampton Inn Ft Chiswell,24360,VA,3.0,"The property is well maintained and the staff is very pleasant and helpful. On first glance, the breakfast area seems small for the size of the hotel. However there were plenty of tables available at breakfast time and you have no feeling of needing to rush your meal to make space available for others. The food trays are kept well... More",Jim1208
2946,2946,3030,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,5.0,Great value. Newly remodeled and appointed rooms were beautiful. Clean and comfortable with a very competent and friendly staff. Excellent breakfast.,Mark B
2947,2947,3031,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,5.0,I only spent one night. It was a quite stay.,A Traveler
2948,2948,3032,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,5.0,Was very satisfied with the hotel. We stayed here for Radford University's parents weekend. Was the best hotel that we've stayed in so far. About a 10-15 minute ride to RU.,Ruth
2949,2949,3033,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,5.0,Room was very nice and bed was very comfortable. Super friendly staff.,A Traveler
2950,2950,3034,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,3.0,"The hotel was located near the highway and was a convenient stop for an overnight on our way home from vacation. The facility was a bit worn, but adequate for the night. The toilet emptied and refilled the entire time.",A Traveler
2951,2951,3035,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,4.0,"The beds were very comfortable and the staff friendly. This Hampton Inn is not pet friendly and the hallway had a strong smell of cigarette smoke (though not the room). There is no thermostat, just a blower with settings for low heat, high heat, etc. that I had to get up and adjust in the night. But otherwise the room... More",KSOMacon
2952,2952,3036,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,4.0,"One of the better Hamptons I've stayed at. Clean, comfortable...would definitely stay here again.",Elizabeth
2953,2953,3037,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,4.0,"One of the better Hamptons I've stayed at. Clean, comfortable...would definitely stay here again.",A Traveler
2954,2954,3038,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,5.0,"One of the better Hamptons I've stayed at. Clean, comfortable...would definitely stay here again.",Daniel
2955,2955,3039,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,4.0,"The way we came in, it was a little off the beaten track, but would definitely stay there again, if needed. Friendly service, great breakfast, more importantly, very clean! Definitely recommend!",Edward Hill
2956,2956,3040,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,5.0,One of the cleanest Hamton Inns I have ever stayed in! Staff was very nice and helpful . I called for a roll away bed and it appeared in about 2 minutes. Room was exceptionally clean and bed was very comfortable.,kristend833
2957,2957,3041,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,5.0,"The hotel is clean, comfortable and quiet. The staff is very friendly and helpful and the parking is easy. A perfect place to stay when I visit Blacksburg! This is my second stay in this hotel, and I anticipate there being many more.",Karen F
2958,2958,3042,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,5.0,The staff was very helpful and the breakfast was very good!,Paul
2959,2959,3043,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,4.0,"We needed a place to stay the night as we were moving our son out of his place at Radford for the summer. It was graduation weekend and there were no decent places available close by. Although the Hampton Inn was about 15 miles from our destination, it was a clean comfortable -place to stay anfd worth driving a few extra miles.",Susan
2960,2960,3044,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,4.0,I have stayed at this Hampton Inn before because it is relatively easy on and off I-81. The property is starting to show wear and tear in the rooms.,A Traveler
2961,2961,3045,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,4.0,"You can pretty much count on Hampton for cleanliness and a decent breakfast. Unlike a box of chocolates, you know what you'll get.",Consultant 1
2962,2962,3046,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,5.0,"You can pretty much count on Hampton for cleanliness and a decent breakfast. Unlike a box of chocolates, you know what you'll get.",A Traveler
2963,2963,3047,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,4.0,The hotel was very clean and right off I81. I was visiting my son at Radford and it was an easy 15 mins from the campus. Breakfast was good too.,A Traveler
2964,2964,3048,4420 Cleburne Blvd,Hotels,Dublin,Hampton Inn Dublin,24084,VA,5.0,I particularly want to commend the excellent breakfast.,John
